hour,day,month,year,Tout,Tin,occupancy,heating_gap_outdoor,below_tmin_flag,Pfixe,Pflex,split
17,31,12,2025,12.612134294939128,21.73488910738513,0.6269536540504317,9.387865705060872,0,1.081636,1.19043,train
18,31,12,2025,10.724936166125932,21.616414457212304,0.7597820206059627,11.275063833874068,0,1.138252,1.389673,train
19,31,12,2025,9.849964194954902,21.704478509460532,0.8991078443446794,12.150035805045098,0,1.164501,1.598662,train
20,31,12,2025,8.254178200431111,21.279400858547053,0.766427722578645,13.745821799568889,0,1.212375,1.399642,train
21,31,12,2025,6.141960236490713,20.23731398187967,0.5915851749288211,15.858039763509286,0,1.275741,1.137378,train
22,31,12,2025,6.046111747324675,20.297218246434756,0.4577860111933352,15.953888252675325,0,1.278617,0.936679,train
23,31,12,2025,4.794775956804311,20.13208085545245,0.27244760979165983,17.205224043195688,0,1.316157,0.658671,train
0,1,1,2026,4.488871427356095,19.489441933668004,0.03251395205743462,17.511128572643905,1,1.505334,0.298771,train
1,1,1,2026,4.467037303022256,19.888322108142027,0.006292987957158807,17.532962696977744,1,1.505989,0.259439,train
2,1,1,2026,5.569176564704571,19.582829161378,0.02348355501796441,16.43082343529543,1,1.472925,0.285225,train
3,1,1,2026,6.5441916719959705,19.979187118741585,0.0,15.455808328004029,1,1.443674,0.25,train
4,1,1,2026,7.541156334293894,20.00240884838395,0.058281897898708836,14.458843665706105,0,1.233765,0.337423,train
5,1,1,2026,9.301382852132612,20.200765483582124,0.14618210167033419,12.698617147867388,0,1.180959,0.469273,train
6,1,1,2026,10.876759493552385,20.152988359815442,0.5778673651760365,11.123240506447615,0,1.133697,1.116801,train
7,1,1,2026,11.523277884854574,20.521169717870563,0.7645654777971781,10.476722115145426,0,1.114302,1.396848,train
8,1,1,2026,13.403486600473052,20.929316772759567,0.8678670309234765,8.596513399526948,0,1.057895,1.551801,train
9,1,1,2026,15.137780525915446,21.392274649647206,0.8019779043106829,6.862219474084554,0,1.005867,1.452967,train
10,1,1,2026,15.66881269201331,21.70685178717955,0.6020847443003624,6.33118730798669,0,0.989936,1.153127,train
11,1,1,2026,16.609476158886057,22.235758311453367,0.4066331813010924,5.390523841113943,0,0.961716,0.85995,train
12,1,1,2026,17.674344406244284,22.0530504659571,0.2579754310922783,4.325655593755716,0,0.92977,0.636963,train
13,1,1,2026,16.272832513682822,22.353498177182665,0.10137170114919447,5.727167486317178,0,0.971815,0.402058,train
14,1,1,2026,16.16418313699888,22.67788961753701,0.11557286092984724,5.835816863001121,0,0.975075,0.423359,train
15,1,1,2026,15.48014896149791,22.190355441887235,0.25792972228231975,6.51985103850209,0,0.995596,0.636895,train
16,1,1,2026,13.798161239840875,22.660199873798163,0.46666446964340025,8.201838760159125,0,1.046055,0.949997,train
17,1,1,2026,12.489253457476007,21.8999355643053,0.657895812998202,9.510746542523993,0,1.085322,1.236844,train
18,1,1,2026,11.242080063431374,21.78132964518169,0.7263696775941274,10.757919936568626,0,1.122738,1.339555,train
19,1,1,2026,9.048001066277404,21.21668056732737,0.8638984897128026,12.951998933722596,0,1.18856,1.545848,train
20,1,1,2026,9.543178707601124,21.19302335508738,0.8215103565924239,12.456821292398876,0,1.173705,1.482266,train
21,1,1,2026,6.910560528202026,20.88203596805208,0.5999382452363462,15.089439471797974,0,1.252683,1.149907,train
22,1,1,2026,6.1633622788784095,20.465941555529973,0.43160367699623287,15.83663772112159,0,1.275099,0.897406,train
23,1,1,2026,5.428887606268961,19.650793628161505,0.2808915979850005,16.57111239373104,1,1.477133,0.671337,train
0,2,1,2026,5.356004893722797,19.966189448852255,0.04831343426542732,16.643995106277202,1,1.47932,0.32247,train
1,2,1,2026,6.365847206475955,20.000647625699052,0.012583103566470837,15.634152793524045,0,1.269025,0.268875,train
2,2,1,2026,4.973959796680292,19.557242430520777,0.04882908413318539,17.02604020331971,1,1.490781,0.323244,train
3,2,1,2026,6.713709702838918,20.186478539660595,0.05920419728641685,15.28629029716108,0,1.258589,0.338806,train
4,2,1,2026,8.616464812423787,20.146981613435226,0.059609009693459766,13.383535187576213,0,1.201506,0.339414,train
5,2,1,2026,9.981491489957559,20.26736167228644,0.09034924055910706,12.018508510042441,0,1.160555,0.385524,train
6,2,1,2026,11.703288069606531,20.566603136830594,0.5835366912447689,10.296711930393469,0,1.108901,1.125305,train
7,2,1,2026,12.654933271666556,20.651308758404827,0.7681777840327475,9.345066728333444,0,1.080352,1.402267,train
8,2,1,2026,14.605949712839468,20.684595738808706,0.851345062350109,7.394050287160532,0,1.021822,1.527018,train
9,2,1,2026,16.44846705000614,21.23087907578076,0.7847922950261271,5.5515329499938595,0,0.966546,1.427188,train
10,2,1,2026,16.66473722092029,21.485771318719312,0.6214760798796124,5.335262779079709,0,0.960058,1.182214,train
11,2,1,2026,17.461853250395112,22.174467106149553,0.3980375180689059,4.538146749604888,0,0.936144,0.847056,train
12,2,1,2026,16.68028146630428,21.902741364754636,0.2268296726961767,5.3197185336957205,0,0.959592,0.590245,train
13,2,1,2026,15.820361687026333,22.33259892950682,0.12547899187530237,6.179638312973667,0,0.985389,0.438218,train
14,2,1,2026,16.069936387199505,22.433996123233324,0.23367155469009543,5.930063612800495,0,0.977902,0.600507,train
15,2,1,2026,15.212486199424559,21.853848423958365,0.2671414225350665,6.787513800575441,0,1.003625,0.650712,train
16,2,1,2026,14.582930790198471,22.044341556515068,0.43510114875935724,7.417069209801529,0,1.022512,0.902652,train
17,2,1,2026,12.366988667753812,21.954334082886334,0.6433023825036855,9.633011332246188,0,1.08899,1.214954,train
18,2,1,2026,11.056763105019114,21.995756055036992,0.74606284685866,10.943236894980886,0,1.128297,1.369094,train
19,2,1,2026,9.479116070913596,21.170123062613964,0.9199161949705106,12.520883929086404,0,1.175627,1.629874,train
20,2,1,2026,8.845128061495487,21.179396990878093,0.8103493002625515,13.154871938504513,0,1.194646,1.465524,train
21,2,1,2026,6.907859674157117,20.750591723510023,0.6216074391886856,15.092140325842884,0,1.252764,1.182411,train
22,2,1,2026,5.676626945845229,20.127491288461957,0.42161631726149645,16.32337305415477,0,1.289701,0.882424,train
23,2,1,2026,5.284631141474863,20.30320371605227,0.27322978517490115,16.71536885852514,0,1.301461,0.659845,train
0,3,1,2026,4.7387379136227,19.830159838105136,0.07148489819267134,17.2612620863773,1,1.497838,0.357227,train
1,3,1,2026,5.114628161015862,19.887923142221165,0.024714877333907214,16.88537183898414,1,1.486561,0.287072,train
2,3,1,2026,5.085578310727745,19.652731315052684,0.0,16.914421689272256,1,1.487433,0.25,train
3,3,1,2026,7.073986086954438,19.436817095964695,0.0733371734972418,14.926013913045562,1,1.42778,0.360006,train
4,3,1,2026,8.674674711395816,20.329049669641893,0.057175322126671854,13.325325288604184,0,1.19976,0.335763,train
5,3,1,2026,10.066153489360666,20.178546318816093,0.130543577773423,11.933846510639334,0,1.158015,0.445815,train
6,3,1,2026,10.499864750071678,20.11678187674492,0.602866042157317,11.500135249928322,0,1.145004,1.154299,train
7,3,1,2026,12.550909536231377,20.20258868993764,0.7477846599939351,9.449090463768623,0,1.083473,1.371677,train
8,3,1,2026,13.850028509664364,21.236039719667,0.8320921073232935,8.149971490335636,0,1.044499,1.498138,train
9,3,1,2026,15.055854501845044,21.389830268449145,0.7488619082945992,6.944145498154956,0,1.008324,1.373293,train
10,3,1,2026,16.32536530657516,21.814063937093714,0.5585827901983744,5.674634693424839,0,0.970239,1.087874,train
11,3,1,2026,16.325421576958227,22.34430571962265,0.4018876990611358,5.674578423041773,0,0.970237,0.852832,train
12,3,1,2026,16.344839050727405,22.76608240050323,0.2212576840852213,5.655160949272595,0,0.969655,0.581887,train
13,3,1,2026,16.44369573578409,22.2622083639573,0.1801567681291433,5.55630426421591,0,0.966689,0.520235,train
14,3,1,2026,15.715382197682493,22.61356651365099,0.17830895376687228,6.284617802317507,0,0.988539,0.517463,train
15,3,1,2026,15.627551007346623,22.312176373725478,0.30587989589038467,6.372448992653377,0,0.991173,0.70882,train
16,3,1,2026,13.97025273104411,21.77743553376101,0.4530674870829181,8.02974726895589,0,1.040892,0.929601,train
17,3,1,2026,12.975691565188908,22.249900417820523,0.5841660094490905,9.024308434811092,0,1.070729,1.126249,train
18,3,1,2026,11.241714406426867,21.7195416591549,0.8058177397324391,10.758285593573133,0,1.122749,1.458727,train
19,3,1,2026,9.223826885581094,21.354493176824235,0.8418078599704125,12.776173114418906,0,1.183285,1.512712,train
20,3,1,2026,7.404641034292218,21.073220257434066,0.829058722193444,14.595358965707781,0,1.237861,1.493588,train
21,3,1,2026,6.4753114942348065,20.55677281181309,0.6769934240842821,15.524688505765194,0,1.265741,1.26549,train
22,3,1,2026,6.247767828728207,20.843493195859427,0.42479523915248235,15.752232171271793,0,1.272567,0.887193,train
23,3,1,2026,5.5279354019314235,20.818743460779917,0.30766671367341186,16.472064598068577,0,1.294162,0.7115,train
0,4,1,2026,4.443743981072716,20.121076711103903,0.030077849013838913,17.556256018927286,0,1.326688,0.295117,train
1,4,1,2026,5.302175709289822,20.174541221560126,0.04344024545509809,16.69782429071018,0,1.300935,0.31516,train
2,4,1,2026,6.424188589769957,19.652234213511854,0.032815426001383444,15.575811410230042,1,1.447274,0.299223,train
3,4,1,2026,5.973552042993843,19.3796996147395,0.04858145149252683,16.026447957006155,1,1.460793,0.322872,train
4,4,1,2026,7.681377741609803,19.67040891417118,0.07621092851703881,14.318622258390196,1,1.409559,0.364316,train
5,4,1,2026,9.069565839120367,20.054034072477975,0.13093357449584564,12.930434160879633,0,1.187913,0.4464,train
6,4,1,2026,11.043660402042018,19.981870347829453,0.5601082316127703,10.956339597957982,1,1.30869,1.090162,train
7,4,1,2026,12.638050449473443,21.20582817520047,0.7814716847919412,9.361949550526557,0,1.080858,1.422208,train
8,4,1,2026,13.371721192165126,21.598665835051296,0.9297637294215525,8.628278807834874,0,1.058848,1.644646,train
9,4,1,2026,15.3764282058973,21.21006885926468,0.7482417027760786,6.6235717941027,0,0.998707,1.372363,train
10,4,1,2026,16.538006071433866,21.874137925531766,0.6011381303287282,5.461993928566134,0,0.96386,1.151707,train
11,4,1,2026,17.71783913904298,22.01726857449759,0.36106451259652,4.2821608609570205,0,0.928465,0.791597,train
12,4,1,2026,16.956652873627633,22.423128175959434,0.19199372648947238,5.0433471263723675,0,0.9513,0.537991,train
13,4,1,2026,17.369268318462638,22.674329618578742,0.06709614309056743,4.6307316815373625,0,0.938922,0.350644,train
14,4,1,2026,16.069361894487116,22.263606737541643,0.20932711163973758,5.930638105512884,0,0.977919,0.563991,train
15,4,1,2026,14.584889105269673,22.627194750563792,0.28702907444213177,7.4151108947303275,0,1.022453,0.680544,train
16,4,1,2026,14.27442833053335,21.866467088503143,0.403761585420496,7.72557166946665,0,1.031767,0.855642,train
17,4,1,2026,11.862041776796227,21.90302849230056,0.6394652133188216,10.137958223203773,0,1.104139,1.209198,train
18,4,1,2026,11.28583231629627,22.163013897729112,0.8296909822065113,10.71416768370373,0,1.121425,1.494536,train
19,4,1,2026,9.689432887358988,21.1494904805297,0.8190259137629238,12.310567112641012,0,1.169317,1.478539,train
20,4,1,2026,8.505496327569459,20.755178165801663,0.7420225142705635,13.494503672430541,0,1.204835,1.363034,train
21,4,1,2026,6.305837368143457,20.47959385267213,0.6023043127511148,15.694162631856543,0,1.270825,1.153456,train
22,4,1,2026,5.879322238771246,20.203499955785944,0.4564943015017384,16.120677761228755,0,1.28362,0.934741,train
23,4,1,2026,5.083588035107505,20.134823053485917,0.3735975219382183,16.916411964892497,0,1.307492,0.810396,train
0,5,1,2026,5.270516656069192,20.13422911049989,0.03831004833202567,16.72948334393081,0,1.301885,0.307465,train
1,5,1,2026,4.934486290703413,19.569403563389855,0.033166231191962596,17.06551370929659,1,1.491965,0.299749,train
2,5,1,2026,5.557489961996385,19.404976910939638,0.07118808732540957,16.442510038003615,1,1.473275,0.356782,train
3,5,1,2026,6.227566595946403,19.479862795563232,0.04933364778210482,15.772433404053597,1,1.453173,0.324,train
4,5,1,2026,7.336992857825705,19.85934912577192,0.07240022522544119,14.663007142174294,1,1.41989,0.3586,train
5,5,1,2026,8.671208692057016,19.577747673004403,0.11445223465164547,13.328791307942984,1,1.379864,0.421678,train
6,5,1,2026,11.250914023369866,20.737352327318458,0.5824174383139998,10.749085976630134,0,1.122473,1.123626,train
7,5,1,2026,13.112722405254202,20.49623805485147,0.8046267474589052,8.887277594745798,0,1.066618,1.45694,train
8,5,1,2026,14.220523020150889,20.943260627710938,0.7978551557779158,7.779476979849111,0,1.033384,1.446783,train
9,5,1,2026,15.38538319240631,21.741890079566843,0.7820660157479532,6.6146168075936895,0,0.998439,1.423099,train
10,5,1,2026,16.3426257738166,21.39475356841387,0.5812937282502821,5.6573742261834,0,0.969721,1.121941,train
11,5,1,2026,16.732750132422716,21.919715737296226,0.3887926721097985,5.267249867577284,0,0.958017,0.833189,train
12,5,1,2026,17.48645197712115,21.95564286841296,0.26828334544761806,4.513548022878851,0,0.935406,0.652425,train
13,5,1,2026,16.407435883722904,22.401703529089104,0.15656979298941343,5.592564116277096,0,0.967777,0.484855,train
14,5,1,2026,16.732044969174154,22.130928252311687,0.1496415027440938,5.267955030825846,0,0.958039,0.474462,train
15,5,1,2026,15.164226743240468,22.321593754110907,0.2844714220339274,6.835773256759532,0,1.005073,0.676707,train
16,5,1,2026,13.972374615544775,21.921356918891174,0.39929217692618013,8.027625384455225,0,1.040829,0.848938,train
17,5,1,2026,11.940406918669506,22.16578082043688,0.6277261286070901,10.059593081330494,0,1.101788,1.191589,train
18,5,1,2026,11.03996154712661,21.51757572855862,0.7403601779586121,10.96003845287339,0,1.128801,1.36054,train
19,5,1,2026,10.682777733536593,21.01575053456532,0.8728299999192018,11.317222266463407,0,1.139517,1.559245,train
20,5,1,2026,7.963746162954519,21.065307068443886,0.7835570905481934,14.036253837045482,0,1.221088,1.425336,train
21,5,1,2026,6.557350606337674,20.136487051487425,0.5461221496549646,15.442649393662325,0,1.263279,1.069183,train
22,5,1,2026,6.000212432362222,20.747579439805417,0.4838414595087516,15.999787567637778,0,1.279994,0.975762,train
23,5,1,2026,5.699676733234441,20.19483284060024,0.2695510971099242,16.30032326676556,0,1.28901,0.654327,train
0,6,1,2026,4.713277371217759,20.044519543397307,0.013069920670736767,17.28672262878224,0,1.318602,0.269605,train
1,6,1,2026,5.2140504762975874,19.53925310513435,0.029224466563790224,16.785949523702413,1,1.483578,0.293837,train
2,6,1,2026,5.747725254926319,19.863860738348215,0.055108354771683604,16.25227474507368,1,1.467568,0.332663,train
3,6,1,2026,6.569304009811785,19.945243825743614,0.014717046820506244,15.430695990188216,1,1.442921,0.272076,train
4,6,1,2026,8.717744180160711,19.663591709708264,0.06354827811099956,13.282255819839289,1,1.378468,0.345322,train
5,6,1,2026,9.868005864807698,19.949427676520507,0.13121744967289822,12.131994135192302,1,1.34396,0.446826,train
6,6,1,2026,11.257320620983837,20.28190529185077,0.5673947367052262,10.742679379016163,0,1.12228,1.101092,train
7,6,1,2026,12.877937361227925,20.216007171617417,0.7345632621464862,9.122062638772075,0,1.073662,1.351845,train
8,6,1,2026,13.446751920367877,21.057007692927623,0.8597084259699973,8.553248079632123,0,1.056597,1.539563,train
9,6,1,2026,15.711393083960152,21.238431223784506,0.7678443800074198,6.288606916039848,0,0.988658,1.401767,train
10,6,1,2026,15.879702802907378,21.587663913790166,0.6173074866513063,6.120297197092622,0,0.983609,1.175961,train
11,6,1,2026,16.6914350988543,21.84311896967091,0.40404802544789536,5.308564901145701,0,0.959257,0.856072,train
12,6,1,2026,17.61461117356282,21.65634142989325,0.2520622881624851,4.385388826437179,0,0.931562,0.628093,train
13,6,1,2026,16.143525986327262,22.02479465673875,0.14772501875881974,5.856474013672738,0,0.975694,0.471588,train
14,6,1,2026,15.398347056520201,22.02529600394932,0.1292801440015649,6.601652943479799,0,0.99805,0.44392,train
15,6,1,2026,14.714836682667858,22.49386499344591,0.3087555644600227,7.285163317332142,0,1.018555,0.713133,train
16,6,1,2026,14.894908004243684,22.091051646973696,0.4707837509286,7.105091995756316,0,1.013153,0.956176,train
17,6,1,2026,12.538007800529803,21.6874477393286,0.6270260342607415,9.461992199470197,0,1.08386,1.190539,train
18,6,1,2026,11.381677470641588,21.752681025653917,0.7699588867366594,10.618322529358412,0,1.11855,1.404938,train
19,6,1,2026,9.197167524499696,21.094309929385922,0.8078717485873578,12.802832475500304,0,1.184085,1.461808,train
20,6,1,2026,7.11813043007736,20.942001983636196,0.7498645733392644,14.881869569922639,0,1.246456,1.374797,train
21,6,1,2026,6.9170406313778745,20.5494616296869,0.6607916086461948,15.082959368622125,0,1.252489,1.241187,train
22,6,1,2026,6.2524545035794965,19.967404566080926,0.42273884369293907,15.747545496420503,1,1.452426,0.884108,train
23,6,1,2026,5.086571674443845,19.63719061736624,0.22610638377035477,16.913428325556154,1,1.487403,0.58916,train
0,7,1,2026,5.933767489659372,19.745522562026252,0.02034363439163077,16.066232510340626,1,1.461987,0.280515,train
1,7,1,2026,5.6355493671841295,19.973376001272797,0.03159218811478006,16.36445063281587,1,1.470934,0.297388,train
2,7,1,2026,6.159086878472106,19.314702918859844,0.066999617476377,15.840913121527894,1,1.455227,0.350499,train
3,7,1,2026,6.764545329657333,19.17478285375868,0.0,15.235454670342667,1,1.437064,0.25,train
4,7,1,2026,8.660801297097914,19.917395951855895,0.08845605074001099,13.339198702902086,1,1.380176,0.382684,train
5,7,1,2026,9.850603398426498,20.019161245781103,0.10466088624354669,12.149396601573502,0,1.164482,0.406991,train
6,7,1,2026,11.020154672986665,20.385357073732536,0.5526053582999708,10.979845327013335,0,1.129395,1.078908,train
7,7,1,2026,12.714292500766241,20.83942831348744,0.7282811459912675,9.285707499233759,0,1.078571,1.342422,train
8,7,1,2026,13.258476350541626,20.587910408471608,0.8172911500478057,8.741523649458374,0,1.062246,1.475937,train
9,7,1,2026,15.664032780272352,21.231489409473298,0.8088073785040457,6.335967219727648,0,0.990079,1.463211,train
10,7,1,2026,16.46409038490443,21.668230991362066,0.5671874173382265,5.535909615095569,0,0.966077,1.100781,train
11,7,1,2026,15.771406660229877,22.239159242724977,0.39762450500975033,6.228593339770123,0,0.986858,0.846437,train
12,7,1,2026,17.708994193981628,22.091708050455765,0.1916868398575171,4.291005806018372,0,0.92873,0.53753,train
13,7,1,2026,17.14550458012939,22.350698121423207,0.10437103022879166,4.854495419870609,0,0.945635,0.406557,train
14,7,1,2026,16.53065104935509,21.987976975347685,0.21086786816086636,5.4693489506449104,0,0.96408,0.566302,train
15,7,1,2026,15.214997292026375,22.675799828046166,0.30621295402074555,6.785002707973625,0,1.00355,0.709319,train
16,7,1,2026,13.605932158492779,22.101537449319505,0.4561461514529078,8.394067841507221,0,1.051822,0.934219,train
17,7,1,2026,13.237283229221559,22.169204082379572,0.6149205761422946,8.762716770778441,0,1.062882,1.172381,train
18,7,1,2026,11.267304721960238,21.65999064675079,0.8041230855748429,10.732695278039762,0,1.121981,1.456185,train
19,7,1,2026,9.724273017499627,21.429127405358084,0.837020054582955,12.275726982500373,0,1.168272,1.50553,train
20,7,1,2026,7.9563619716173735,20.903699938092824,0.7641511649476644,14.043638028382627,0,1.221309,1.396227,train
21,7,1,2026,7.242037471533317,20.763117305994072,0.6039858428413319,14.757962528466683,0,1.242739,1.155979,train
22,7,1,2026,5.94063535483776,20.525467634875323,0.4558153998168173,16.05936464516224,0,1.281781,0.933723,train
23,7,1,2026,5.854048297725406,20.186353106303976,0.287759384173876,16.145951702274594,0,1.284379,0.681639,train
0,8,1,2026,5.357154917902287,19.836431635618617,0.048872305010757705,16.642845082097715,1,1.479285,0.323308,train
1,8,1,2026,5.373745914689034,19.921975381728984,0.0,16.626254085310965,1,1.478788,0.25,train
2,8,1,2026,7.134699405508091,19.893359950989737,0.0,14.86530059449191,1,1.425959,0.25,train
3,8,1,2026,6.259964965644127,19.867976382714698,0.009167971192915715,15.740035034355873,1,1.452201,0.263752,train
4,8,1,2026,7.202561823406561,19.69950828491981,0.029226770945849967,14.797438176593438,1,1.423923,0.29384,train
5,8,1,2026,9.968322023046216,19.848488952056773,0.09283267283979413,12.031677976953784,1,1.34095,0.389249,train
6,8,1,2026,11.487891196780911,20.388394596952743,0.5477617328479132,10.512108803219089,0,1.115363,1.071643,train
7,8,1,2026,12.279256937492356,20.690565663203458,0.7517412747494838,9.720743062507644,0,1.091622,1.377612,train
8,8,1,2026,13.959293840750856,21.116952530046063,0.8282046485868624,8.040706159249144,0,1.041221,1.492307,train
9,8,1,2026,15.07068440701391,21.4763814991512,0.7808502290377711,6.9293155929860895,0,1.007879,1.421275,train
10,8,1,2026,16.46778862115596,21.605526702382722,0.5756424125643774,5.532211378844039,0,0.965966,1.113464,train
11,8,1,2026,16.58163949006513,22.07315714547751,0.39000500665273824,5.418360509934871,0,0.962551,0.835008,train
12,8,1,2026,17.355150557341993,21.77052592775855,0.28437414295686725,4.644849442658007,0,0.939345,0.676561,train
13,8,1,2026,17.150921611951475,21.97786142536429,0.0928209906934711,4.849078388048525,0,0.945472,0.389231,train
14,8,1,2026,16.11526416143737,22.173913805977033,0.19901937177521217,5.88473583856263,0,0.976542,0.548529,train
15,8,1,2026,15.042370407787653,21.80777026473248,0.2415471555831052,6.9576295922123474,0,1.008729,0.612321,train
16,8,1,2026,14.554460611406487,22.66695850913546,0.45042456745826004,7.445539388593513,0,1.023366,0.925637,train
17,8,1,2026,12.787722483751539,22.122848638020873,0.6400352207696087,9.212277516248461,0,1.076368,1.210053,train
18,8,1,2026,11.84298771013985,21.788038752665273,0.7746122178968806,10.15701228986015,0,1.10471,1.411918,train
19,8,1,2026,9.236585108265793,21.32441660305868,0.8272621174823199,12.763414891734207,0,1.182902,1.490893,train
20,8,1,2026,8.064303485451404,21.259848394495517,0.7346692816847293,13.935696514548596,0,1.218071,1.352004,train
21,8,1,2026,6.528973225393271,20.545213374436432,0.6316799908129307,15.47102677460673,0,1.264131,1.19752,train
22,8,1,2026,5.942071408429043,20.480843902899217,0.41084839899966974,16.057928591570956,0,1.281738,0.866273,train
23,8,1,2026,5.505426928775568,20.150520731912785,0.29140825225609485,16.49457307122443,0,1.294837,0.687112,train
0,9,1,2026,4.95837183269762,20.247896382052964,0.03749492286675293,17.04162816730238,0,1.311249,0.306242,train
1,9,1,2026,4.698559711743105,19.910220386925698,0.022008163904789484,17.301440288256895,1,1.499043,0.283012,train
2,9,1,2026,6.257020451349384,19.90361614122964,0.04263437774457813,15.742979548650617,1,1.452289,0.313952,train
3,9,1,2026,6.534723764375017,19.85390128612497,0.019127034245003484,15.465276235624984,1,1.443958,0.278691,train
4,9,1,2026,8.702139422961055,19.470087237798996,0.12385844531089257,13.297860577038945,1,1.378936,0.435788,train
5,9,1,2026,8.714861680041702,19.922774167758675,0.09864199902556328,13.285138319958298,1,1.378554,0.397963,train
6,9,1,2026,11.231364897083473,20.57126903347432,0.5771906477372128,10.768635102916527,0,1.123059,1.115786,train
7,9,1,2026,12.54329515757517,20.397424469322257,0.7819235790063733,9.45670484242483,0,1.083701,1.422885,train
8,9,1,2026,14.360893335858393,20.575360506014057,0.7902203644953935,7.639106664141607,0,1.029173,1.435331,train
9,9,1,2026,14.826381342264787,21.31914373997639,0.7355517310540378,7.173618657735213,0,1.015209,1.353328,train
10,9,1,2026,16.33223051272901,21.7782147930287,0.5864879261254873,5.667769487270991,0,0.970033,1.129732,train
11,9,1,2026,17.554122174480014,22.232729518081996,0.4428027457501935,4.445877825519986,0,0.933376,0.914204,train
12,9,1,2026,16.441593266226647,22.298532736891172,0.20016689481162195,5.558406733773353,0,0.966752,0.55025,train
13,9,1,2026,16.58642535463612,22.28141969308397,0.1645851172229244,5.41357464536388,0,0.962407,0.496878,train
14,9,1,2026,16.71682701722743,22.46811810914332,0.15061531225283528,5.2831729827725695,0,0.958495,0.475923,train
15,9,1,2026,14.960969949544053,22.314939553209495,0.32476700432172684,7.039030050455947,0,1.011171,0.737151,train
16,9,1,2026,14.76084273407636,22.117136163096824,0.4466452972366731,7.239157265923639,0,1.017175,0.919968,train
17,9,1,2026,12.300276551102417,22.254457484235015,0.5860623933092368,9.699723448897583,0,1.090992,1.129094,train
18,9,1,2026,10.827596225750352,21.57385787929961,0.7550391190955592,11.172403774249648,0,1.135172,1.382559,train
19,9,1,2026,9.944806313623062,21.440139804505534,0.82428289320791,12.055193686376938,0,1.161656,1.486424,train
20,9,1,2026,8.107026018652542,20.658564836638732,0.7445955484368273,13.892973981347458,0,1.216789,1.366893,train
21,9,1,2026,7.315462408166982,20.497546742608982,0.5862125487067554,14.684537591833017,0,1.240536,1.129319,train
22,9,1,2026,6.180454852531001,20.32009935704568,0.4845345958322223,15.819545147469,0,1.274586,0.976802,train
23,9,1,2026,4.800508699275876,20.27207144782944,0.2836461158583986,17.199491300724123,0,1.315985,0.675469,train
0,10,1,2026,5.02436046180397,20.034678328593408,0.01121977485811464,16.97563953819603,0,1.309269,0.26683,train
1,10,1,2026,5.463526797947886,19.700695013687863,0.0521209322729225,16.536473202052115,1,1.476094,0.328181,train
2,10,1,2026,5.748797876804631,20.005026942494425,0.030179391242548908,16.25120212319537,0,1.287536,0.295269,train
3,10,1,2026,6.7128424314691335,19.58984345363503,0.036740510893584315,15.287157568530866,1,1.438615,0.305111,train
4,10,1,2026,8.251251824400123,19.5331635150684,0.020422165086617296,13.748748175599877,1,1.392462,0.280633,train
5,10,1,2026,9.702372660513918,20.086186677204044,0.15040010346512003,12.297627339486082,0,1.168929,0.4756,train
6,10,1,2026,11.172537836605237,20.11610131151099,0.5435119075556292,10.827462163394763,0,1.124824,1.065268,train
7,10,1,2026,11.842495655075503,20.644979435658644,0.768803789281325,10.157504344924497,0,1.104725,1.403206,train
8,10,1,2026,13.71511365179817,21.067148057933625,0.7990888821671207,8.28488634820183,0,1.048547,1.448633,train
9,10,1,2026,15.089352937810611,21.71673103001453,0.7401666788741597,6.910647062189389,0,1.007319,1.36025,train
10,10,1,2026,16.565929410083736,21.59276513007156,0.6210430727327476,5.434070589916264,0,0.963022,1.181565,train
11,10,1,2026,16.818282569532762,21.944983137767583,0.34559334518125356,5.181717430467238,0,0.955452,0.76839,train
12,10,1,2026,16.80306497175127,22.29041468565046,0.19610581190959386,5.196935028248731,0,0.955908,0.544159,train
13,10,1,2026,16.98435232121359,22.454186108766397,0.13014268663932166,5.0156476787864115,0,0.950469,0.445214,train
14,10,1,2026,16.359099662889225,22.270910899164672,0.12702249383434486,5.640900337110775,0,0.969227,0.440534,train
15,10,1,2026,14.6718599944824,22.482210403210065,0.2881583561615985,7.3281400055176,0,1.019844,0.682238,train
16,10,1,2026,14.270730100406675,21.875633569950853,0.4458204400487414,7.729269899593325,0,1.031878,0.918731,train
17,10,1,2026,12.340559966018276,21.787874919132367,0.6156311185146022,9.659440033981724,0,1.089783,1.173447,train
18,10,1,2026,11.10632815933606,21.47804888952422,0.7470428569365244,10.89367184066394,0,1.12681,1.370564,train
19,10,1,2026,9.677822872833351,21.25664996375921,0.8269241745323689,12.322177127166649,0,1.169665,1.490386,train
20,10,1,2026,7.520767429629576,21.149840947778042,0.7520552903344581,14.479232570370424,0,1.234377,1.378083,train
21,10,1,2026,7.360513445611614,20.668302940274373,0.6139171749264548,14.639486554388386,0,1.239185,1.170876,train
22,10,1,2026,5.298854351182467,20.587974237976017,0.42024479806926596,16.701145648817533,0,1.301034,0.880367,train
23,10,1,2026,5.634131574088686,19.742423238267623,0.30531152547622775,16.365868425911316,1,1.470976,0.707967,train
0,11,1,2026,4.498336935132995,20.006049332927446,0.03314910486034481,17.501663064867003,0,1.32505,0.299724,train
1,11,1,2026,5.19029619269,19.423028928289206,0.06009964435299005,16.80970380731,1,1.484291,0.340149,train
